SEKVENS;KODE;NIVEAU;TITEL;GENERELLE_NOTER;INKLUDERER;INKLUDERER_OGSÅ;EKSKLUDERER;PARAGRAF;MÅLEENHED
1622;"889990";5;Andre sociale foranstaltninger uden institutionsophold i.a.n.;Branchen omfatter sociale foranstaltninger inden for støtte og rådgivning, herunder hjælpemiddelcentraler.;"- Støttepædagoger uden for institutionerne
- Hjælpemiddelcentraler
- Rådgivningscentre for børn og unge
- Rådgivning for alkohol- og narkoskadede
- Familierådgivning
- Videncentre
- Flygtningerådgivning";;"- Studenterrådgivningen, jf.<ref>85.60.00</ref>
- Alkoholambulatorier, jf.<ref>86.22</ref>";;
1623;"R";1;Kultur, forlystelser og sport;;;;;;
1624;"90";2;Kreative aktiviteter, kunst og forlystelser;Denne hovedgruppe omfatter en lang række aktiviteter, som imødekommer offentlighedens interesser inden for kultur, forlystelser og sport, herunder levende optræden, drift af museer, spillevirksomhed, sport og fritidsaktiviteter.;;;;;
1625;"90.0";3;Kreative aktiviteter, kunst og forlystelser;"Denne gruppe omfatter drift af faciliteter og tjenesteydelser for at imødekomme kundernes interesser inden for kultur og forlystelser. Den omfatter produktion og fremme af, samt deltagelse i, levende optræden, begivenheder og udstillinger for offentligheden, udvikling af kunstneriske, kreative eller tekniske færdigheder til produktion af kunstneriske produkter og levende optræden.

Denne gruppe omfatter ikke drift af museer af enhver art, botaniske og zoologiske haver, bevarelse af historiske monumenter og naturreservater, jf. hovedgruppe <ref>91</ref>, lotteri- og anden spillevirksomhed, jf. <ref>92</ref>,  sport, forlystelser og fritidsaktiviteter, jf. hovedgruppe <ref>93</ref>.

Nogle enheder, der tilvejebringer faciliteter og tjenesteydelser inden for kultur, forlystelser og sport, er klassificeret andetsteds som fx: film- og videoproduktion samt -distribution, jf. <ref>59.11</ref>, <ref>59.12.00</ref>, <ref>59.13.00</ref>, filmfremvisning, jf. <ref>59.14.00</ref>, radio- og tv-transmission, jf. <ref>60.10.00</ref>, <ref>60.20.00</ref>.";;;;;
1626;"90.01";4;Scenekunst;;;;;;
1627;"900110";5;Teater- og koncertvirksomhed;Branchen omfatter produktion af forskellige former for scenekunst, der udøves af grupper, fx orkestre, bands, teatergrupper og balletkompagnier.;"- Produktion af teaterforestillinger, koncerter og operaer samt dans og anden sceneoptræden:
- Aktiviteter, der udøves af grupper, cirkus eller orkestre, fx teatergrupper,
balletkompagnier mv.";;- Separat drift af teater- og koncertsale, jf.<ref>90.04.00</ref>;;
1628;"900120";5;Selvstændigt udøvende scenekunstnere;Branchen omfatter enkeltpersoner, der laver deres eget show, evt. som del i noget større. Fx Fx foredragsholder, komiker, skuespiller, danser, musiker eller DJ.;- Aktiviteter, der udøves af selvstændigt udøvende scenekunstnere som fx skuespillere, musikere, dansere og foredragsholdere;;"- Virksomhed, der udøves af managere for skuespillere og andre kunstnere, jf.<ref>74.90.90</ref>
- Casting, jf.<ref>78.10.00</ref>
- Forfattere mv., jf.<ref>90.03.00</ref>";;
1629;"90.02";4;Hjælpeaktiviteter i forbindelse med scenekunst;;;;;;
1630;"900200";5;Hjælpeaktiviteter i forbindelse med scenekunst;Branchen omfatter aktiviteter, i tilknyning til teater og koncertvirksomhed, som ikke foregår på scenen under fremførelsen. Herunder instruktører, lysmestre, scenepersonale mv.;"- Hjælpetjenester i forbindelse med scenekunst til produktion af teaterforestillinger, koncerter og operaer samt dans og anden sceneoptræden:
- Aktiviteter, der udøves af instruktører, producenter, regissører, scenepersonale,
lysmestre mv.";- Aktiviteter udøvet af producenter og arrangører af kulturelle begivenheder med eller uden faciliteter;"- Virksomhed, der udøves af managere for skuespillere og andre kunstnere, jf. <ref>74.90.90</ref>
- Casting, jf.<ref>78.10.00</ref>";;
1631;"90.03";4;Kunstnerisk skaben;;;;;;
1632;"900300";5;Kunstnerisk skaben;Branchen omfatter kunstnerisk skaben, af selvstændigt udøvende kunstnere, hvis værker kan ses eller høres, men som ikke fremføres af kunstneren selv. Fx billedkunst, design, musik, koreografi og skrivevirksomhed mv.;"- Aktiviteter, der udøves af selvstændigt udøvende kunstnere indenfor billedkunst, kunsthåndværk og design, litteratur, musik og ballet/dans.
- Aktiviteter, der udøves af selvstændigt udøvende forfattere inden for alle genrer, herunder fiktion, teknisk skrivning mv.
- Freelancejournalisters virksomhed
- Restaurering af kunstværker som fx malerier";;"- Fremstilling af statuer, bortset fra kunstneriske originaler, jf.<ref>23.70.00</ref>
- Restaurering af orgler og andre historiske musikinstrumenter, jf.<ref>33.19.00</ref>
- Film- og videoproduktion, jf.<ref>59.11</ref>,<ref>59.12.00</ref>
- Arkitektvirksomhed, jf.<ref>71.11.00</ref>
- Restaurering af møbler (undtagen restaurering foretaget af museer), jf.<ref>95.24.00</ref>";;
1633;"90.04";4;Drift af teater- og koncertsale, kulturhuse mv.;;;;;;
1634;"900400";5;Drift af teater- og koncertsale, kulturhuse mv.;Branchen omfatter drift af kulturfaciliteter som koncertsale og teaterscener, men ikke opsætning af koncerter eller forestillinger.;- Drift af koncert- og teatersale samt andre kulturelle faciliteter;;"- Biografer, jf.<ref>59.14.00</ref>
- Billetbureauvirksomhed, jf.<ref>79.90.00</ref>
- Drift af museer af enhver art, jf.<ref>91.02.00</ref>";;
1635;"91";2;Biblioteker, arkiver, museer og anden kulturel virksomhed;;;;;;
1636;"91.0";3;Biblioteker, arkiver, museer og anden kulturel virksomhed;;;;;;
1637;"91.01";4;Biblioteker og arkiver;;;;;;
1638;"910110";5;Biblioteker;Branchen omfatter aktiviteter på alle slags biblioteker, læsesale mv. Pædagogiske centraler og filmbiblioteker hører også til branchen.;"- Dokumentations- og informationsaktiviteter udøvet af biblioteker af enhver art, læsesale, audiovisuelle rum og forevisningslokaler:
- Etablering af samlinger, eventuelt inden for et bestemt fagområde
- Katalogisering af samlinger
- Udlån af bøger, kort, tidsskrifter, film, grammofonplader, bånd, kunstværker mv.
- Kildesøgning for brugerne mv.
- Filmbiblioteker og -tjenester";;;;
1639;"910120";5;Arkiver;Branchen omfatter alle typer af arkiver, samt opbevaring af fx bøger, film, kunstværker mv. inkl. fotolagre;"- Arkiver, som er tilgængelige for offentligheden eller for en bestemt kreds som fx studerende, videnskabsmænd, personale, medlemmer, samt drift af statslige arkiver:
- Opbevaring af bøger, kort, tidsskrifter, film, grammofonplader, bånd, kunstværker mv.
- Fotolagre";;;;
1640;"91.02";4;Museer;;;;;;
1641;"910200";5;Museer;Branchen omfatter museer af enhver art.;"- Museer af enhver art:
- Kunstmuseer, museer for juveler, møbler, tøj, keramik, sølvtøj
- Naturhistoriske museer, videnskabelige og teknologiske museer, historiske museer,
herunder militærmuseer
- Andre specialmuseer
- Frilandsmuseer";;"- Kunstgallerier, jf.<ref>47.78.40</ref>
- Restaurering af kunstværker og museumsgenstande, jf.<ref>90.03.00</ref>
- Biblioteker og arkiver, jf.<ref>91.01</ref>";;
1642;"91.03";4;Historiske monumenter og bygninger og lignende attraktioner;;;;;;
1643;"910300";5;Historiske monumenter og bygninger og lignende attraktioner;Branchen omfatter drift og vedligeholdelse af historiske monumenter, bygninger og lignende attraktioner, men ikke renovering og restaurering, som hører til bygge- og anlægssektoren.;- Drift og bevarelse af historiske monumenter og bygninger;;- Renovering og restaurering af historiske monumenter og bygninger, jf. hovedafdeling <ref>F</ref>;;
1644;"91.04";4;Botaniske og zoologiske haver samt naturreservater;;;;;;
1645;"910400";5;Botaniske og zoologiske haver samt naturreservater;Branchen omfatter botaniske og zoologiske haver samt naturreservater.;"- Botaniske og zoologiske haver, herunder børnezoo
- Naturreservater, herunder fredning af dyr mv.";;"- Landskabspleje, jf.<ref>81.30.00</ref>
- Drift af områder til sportsfiskeri og jagt, jf.<ref>93.19.00</ref>";;
1646;"92";2;Lotteri- og anden spillevirksomhed;Denne hovedgruppe omfatter drift af spillefaciliteter som fx kasinoer, bingohaller og videospilterminaler samt spillevirksomhed som fx lotterier og væddemål, der indgås uden for selve banen.;;;;;
1647;"92.0";3;Lotteri- og anden spillevirksomhed;;;;;;
1648;"92.00";4;Lotteri- og anden spillevirksomhed;;;;;;
1649;"920000";5;Lotteri- og anden spillevirksomhed;Branchen omfatter drift af spillefaciliteter (fx kasino og bingohaller) samt spillevirksomhed (fx spilleautomater, bookmakere, salg af lodsedler).;;;;;
1650;"93";2;Sport, forlystelser og fritidsaktiviteter;"Denne hovedgruppe omfatter fritids-, forlystelses- og sportsaktiviteter (undtagen museumsaktiviteter, bevarelse af historiske monumenter, botaniske og zoologiske haver og naturreservater samt lotteri- og anden spillevirksomhed).

Denne hovedgruppe omfatter ikke scenekunst, musik og anden kunst og underholdning som fx produktion af teaterforestillinger, koncerter og operaer samt dans og anden sceneoptræden, jf. hovedgruppe <ref>90</ref>.";;;;;
1651;"93.1";3;Sport;Denne gruppe omfatter drift af sportsanlæg, sportshold eller sportsklubber, der hovedsageligt deltager i sportsbegivenheder for betalende tilskuere, uafhængige idrætsfolk, som deltager i sports- eller væddeløbsbegivenheder for betalende tilskuere, ejere af væddeløbsdeltagere som fx biler, hunde, heste mv., der hovedsageligt lader dem deltage i væddeløb og andre tilskuersportsbegivenheder, sportstrænere, der udøver specialiserede tjenester for at støtte deltagere i sportsbegivenheder eller -konkurrencer, operatører af arenaer og stadioner, andre aktiviteter i form af organisering, fremme eller styring af sportsbegivenheder i.a.n.;;;;;
1652;"93.11";4;Drift af sportsanlæg;;;;;;
1653;"931100";5;Drift af sportsanlæg;Branchen omfatter drift af alle former for inden- og udendørs sportsanlæg. Tilrettelæggelse og afvikling af sportsbegivenheder på egne anlæg samt styring og formidling af personale til driften er også omfattet af branchen.;"- Drift af enhver form for indendørs eller udendørs sportsanlæg (indhegnede eller overdækkede, med eller uden siddepladser):
- Fodbold-, hockey-, cricket- rugbystadioner
- Baner til bil-, hunde- og hestevæddeløb
- Svømmebassiner og -stadioner
- Atletikstadioner
- Vintersportsanlæg og -stadioner
- Ishockeybaner
- Bokseanlæg
- Golfbaner
- Bowlingbaner
- Haller til håndbold, gymnastik, badminton mv.
- Organisationers tilrettelæggelse og afvikling af enhver form for udendørs eller indendørs sportsbegivenheder for professionelle eller amatører på egne anlæg
- Styring og formidling af personale til at drive disse anlæg";;"- Udlejning af udstyr til fritid og sport, jf.<ref>77.21.00</ref>
- Fitnesscentres virksomhed, jf.<ref>93.13.00</ref>
- Aktiviteter i parker og på strande, jf.<ref>93.29.90</ref>";;
1654;"93.12";4;Sportsklubber;;;;;;
1655;"931200";5;Sportsklubber;Branchen omfatter alle former for sportsklubber og idrætsforbund.;"- Sportsklubber, der, hvad enten de er professionelle, semiprofessionelle eller amatørklubber, giver deres medlemmer mulighed for at deltage i sportsaktiviteter
- Idrætsforbund
- Drift af sportsklubber fx:
- Fodboldklubber
- Bowlingklubber
- Svømmeklubber
- Golfklubber
- Bokseklubber
- Håndboldklubber
- Skakklubber
- Atletikklubber
- Skydeklubber mv.";;"- Sportsundervisning udøvet af individuelle lærere, trænere, jf.<ref>85.51.00</ref>
- Drift af sportsanlæg, jf.<ref>93.11.00</ref>
- Sportsklubbers tilrettelæggelse og afvikling af enhver form for udendørs eller indendørs sportsbegivenheder for professionelle eller amatører på egne anlæg, jf.<ref>93.11.00</ref>";;
1656;"93.13";4;Fitnesscentre;;;;;;
1657;"931300";5;Fitnesscentre;Branchen omfatter fitnesscentre, sundheds- og bodybuilderklubber samt aerobicinstitutter, der inkluderer et medlemskab;"- Sundheds-, fitness- og bodybuildingklubber og -anlæg
- Aerobicinstitutter";;- Sportsundervisning udøvet af individuelle lærere, trænere, jf.<ref>85.51.00</ref>;;
1658;"93.19";4;Andre sportsaktiviteter;;;;;;
1659;"931900";5;Andre sportsaktiviteter;Branchen omfatter andre former for sportsaktiviteter, som ikke hører under brancherne 93.11.00 Drift af sportsanlæg, 93.12.00 Sportsklubber og 93.13.00 Fitnesscentre med medlemskab. Fx aktiviteter udøvet af professionelle sportsfolk, aktiviteter der skal fremme sportsbegivenheder, drift af områder til sportsfiskeri og jagt samt stalde for væddeløbsheste og hunde.;"- Tilrettelæggelse og fremme af sportsbegivenheder, med eller uden anlæg
- Aktiviteter udøvet af professionelle sportsfolk, kampledere, dommere, tidtagere mv.
- Aktiviteter udøvet af sportsligaer og regulerende organer
- Aktiviteter forbundet med fremme af sportsbegivenheder
- Stalde for væddeløbsheste og hunde samt garager for væddeløbsbiler
- Drift af områder til sportsfiskeri og jagt
- Hjælpetjenester for jagt som sports- eller fritidsaktivitet og lystfiskeri";;"- Udlejning af sportsudstyr, jf. 77.21.00- Idrætsskoler, jf.<ref>85.51.00</ref>
- Sportstrænere, -lærere og -instruktører, jf.<ref>85.51.00</ref>
- Sportsklubbers tilrettelæggelse og afvikling af enhver form for udendørs eller indendørs sportsbegivenheder for professionelle eller amatører, uanset om dette sker på egne anlæg eller ikke, jf.<ref>93.11.00</ref>,<ref>93.12.00</ref>
- Aktiviteter i parker og på strande, jf.<ref>93.29.90</ref>";;
1660;"93.2";3;Forlystelser og fritidsaktiviteter;Denne gruppe omfatter en lang række enheder, der driver anlæg eller tilbyder tjenester for at imødekomme deres kunders forskellige fritidsinteresser. Den omfatter drift af en lang række attraktioner som fx mekaniske forlystelser, vandrutsjebaner, spil, forestillinger, temaudstillinger og udflugtsområder. Denne gruppe omfatter ikke sportsaktiviteter, scenekunst, musik og anden kunst og underholdning.;;;;;
1661;"93.21";4;Forlystelsesparker o.l.;;;;;;
1662;"932100";5;Forlystelsesparker o.l.;Branchen omfatter forlystelsesparker samt andre attraktioner som fx badelande, vandrutsjebaner, temaudstillinger og udflugtsområder.;"- Forlystelsesparker o.l.
- Drift af en lang række attraktioner, som fx badelande, mekaniske forlystelser, vandrutsjebaner, spil, forestillinger, temaudstillinger og udflugtsområder";;;;
1663;"93.29";4;Andre forlystelser og fritidsaktiviteter;;;;;;
1664;"932910";5;Lystbådehavne;Branchen omfatter havne til fritidsformål;- Lystbådehavne og marinaer;;;;
1665;"932990";5;Andre forlystelser og fritidsaktiviteter;Branchen omfatter fx drift af skibakker inkl. udlejning af skiudstyr, udlejning af badehuse og aflåselige skabe, og drift af dansesteder (uden servering).;"- Drift af skibakker
- Udlejning af udstyr til fritid og rekreative formål som en integreret del af rekreative faciliteter
- Markeder og udstillinger med rekreativt sigte
- Strandaktiviteter, herunder udlejning af badehuse, aflåselige skabe, stole mv.
- Drift af dansesteder uden servering af drikkevarer";- Produktion og tilrettelæggelse af begivenheder undtagen kulturelle begivenheder og sportsbegivenheder, med eller uden faciliteter;"- Fisketure med skib, jf.<ref>50.10.00</ref>,<ref>50.30.00</ref>
- Campingpladser og lignende faciliteter, fritidslejre, jagt- og fiskelejre, jf.<ref>55.30.00</ref>
- Værtshuse, caféer, kaffebarer, diskoteker mv., jf. 56.30.00- Teater- og cirkustrupper, jf.<ref>90.01</ref>";;
1666;"S";1;Andre serviceydelser;Denne hovedafdeling (som en opsamlingskategori) omfatter organisationer og foreninger, reparation af computere og varer til personlig brug og husholdningsbrug og en række andre personlige serviceydelser, der ikke er nævnt andetsteds i nomenklaturen.;;;;;
